movieId,title,genres,vote_count,avg_rating,weighted_score
3362,Dog Day Afternoon (1975),Crime|Drama,38,3.9342105263157894,3.9025529500207536
8368,Harry Potter and the Prisoner of Azkaban (2004),Adventure|Fantasy|IMAX,93,3.913978494623656,3.901090322404697
92643,Monsieur Lazhar (2011),Children|Comedy|Drama,2,4.5,3.900934190170177
5181,Hangar 18 (1980),Action|Sci-Fi|Thriller,2,4.5,3.900934190170177
176751,American Made (2017),Crime|Thriller,2,4.5,3.900934190170177
506,Orlando (1992),Drama|Fantasy|Romance,2,4.5,3.900934190170177
8477,"Jetée, La (1962)",Romance|Sci-Fi,2,4.5,3.900934190170177
1406,La Cérémonie (1995),Crime|Drama|Mystery|Thriller,2,4.5,3.900934190170177
8405,Hour of the Wolf (Vargtimmen) (1968),Drama|Horror,2,4.5,3.900934190170177
4429,Moby Dick (1956),Drama,2,4.5,3.900934190170177
2295,"Impostors, The (1998)",Comedy,2,4.5,3.900934190170177
2330,Hands on a Hard Body (1996),Comedy|Documentary,2,4.5,3.900934190170177
27619,"Lion King 1½, The (2004)",Adventure|Animation|Children|Comedy,2,4.5,3.900934190170177
148881,World of Tomorrow (2015),Animation|Comedy,2,4.5,3.900934190170177
50851,Cocaine Cowboys (2006),Documentary,2,4.5,3.900934190170177
48698,Deliver Us from Evil (2006),Documentary,2,4.5,3.900934190170177
5938,Deathtrap (1982),Comedy|Crime|Mystery|Thriller,2,4.5,3.900934190170177
50842,"Boss of It All, The (Direktøren for det hele) (2006)",Comedy|Drama,2,4.5,3.900934190170177
549,Thirty-Two Short Films About Glenn Gould (1993),Drama|Musical,2,4.5,3.900934190170177
148671,Saw (2003),Crime|Horror,2,4.5,3.900934190170177
1545,Ponette (1996),Drama,2,4.5,3.900934190170177
3003,Train of Life (Train de vie) (1998),Comedy|Drama|Romance|War,2,4.5,3.900934190170177
89582,Cold Fish (Tsumetai nettaigyo) (2010),Drama|Thriller,2,4.5,3.900934190170177
71131,"Most Hated Family in America, The (2007)",Documentary,2,4.5,3.900934190170177
171495,Cosmos,(no genres listed),2,4.5,3.900934190170177
69529,Home (2009),Documentary,2,4.5,3.900934190170177
5890,Elling (2001),Comedy|Drama,2,4.5,3.900934190170177
5288,"Atomic Cafe, The (1982)",Documentary|War,2,4.5,3.900934190170177
1571,When the Cat's Away (Chacun cherche son chat) (1996),Comedy|Romance,2,4.5,3.900934190170177
3673,Benji the Hunted (1987),Adventure|Children,2,4.5,3.900934190170177
2314,Beloved (1998),Drama,2,4.5,3.900934190170177
26116,"Hush... Hush, Sweet Charlotte (1964)",Horror|Thriller,2,4.5,3.900934190170177
4077,"With a Friend Like Harry... (Harry, un ami qui vous veut du bien) (2000)",Drama|Thriller,2,4.5,3.900934190170177
60408,Welcome to the Sticks (Bienvenue chez les Ch'tis) (2008),Comedy,2,4.5,3.900934190170177
33779,Eddie Izzard: Dress to Kill (1999),Comedy,2,4.5,3.900934190170177
3241,"Cup, The (Phörpa) (1999)",Comedy,2,4.5,3.900934190170177
26326,"Holy Mountain, The (Montaña sagrada, La) (1973)",Drama,2,4.5,3.900934190170177
7614,Oklahoma! (1955),Musical|Romance|Western,2,4.5,3.900934190170177
389,"Colonel Chabert, Le (1994)",Drama|Romance|War,2,4.5,3.900934190170177
57183,Like Stars on Earth (Taare Zameen Par) (2007),Drama,2,4.5,3.900934190170177
4708,Marat/Sade (1966),Drama|Musical,2,4.5,3.900934190170177
1533,"Promise, The (La promesse) (1996)",Drama,2,4.5,3.900934190170177
160718,Piper (2016),Animation,2,4.5,3.900934190170177
3546,What Ever Happened to Baby Jane? (1962),Drama|Horror|Thriller,2,4.5,3.900934190170177
3475,"Place in the Sun, A (1951)",Drama|Romance,2,4.5,3.900934190170177
144976,Bone Tomahawk (2015),Horror|Western,2,4.5,3.900934190170177
5867,Thief (1981),Crime|Drama|Thriller,2,4.5,3.900934190170177
5919,Android (1982),Sci-Fi,2,4.5,3.900934190170177
164917,13th (2016),Documentary,2,4.5,3.900934190170177
1112,Palookaville (1996),Action|Comedy|Drama,2,4.5,3.900934190170177
105593,Filth (2013),Comedy|Crime|Drama,2,4.5,3.900934190170177
26524,"Times of Harvey Milk, The (1984)",Documentary,2,4.5,3.900934190170177
33564,Divorce - Italian Style (Divorzio all'italiana) (1961),Comedy,2,4.5,3.900934190170177
166568,Miss Sloane (2016),Thriller,2,4.5,3.900934190170177
100553,Frozen Planet (2011),Documentary,2,4.5,3.900934190170177
4273,Under the Sand (2000),Drama,2,4.5,3.900934190170177
3046,"Incredibly True Adventure of Two Girls in Love, The (1995)",Comedy|Romance,2,4.5,3.900934190170177
5637,Flirting (1991),Drama,2,4.5,3.900934190170177
5603,"Lavender Hill Mob, The (1951)",Comedy|Crime,2,4.5,3.900934190170177
1354,Breaking the Waves (1996),Drama|Mystery,7,4.071428571428571,3.900467095085088
3629,"Gold Rush, The (1925)",Adventure|Comedy|Romance,7,4.071428571428571,3.900467095085088
3296,To Sir with Love (1967),Drama,7,4.071428571428571,3.900467095085088
27266,2046 (2004),Drama|Fantasy|Romance|Sci-Fi,7,4.071428571428571,3.900467095085088
47999,Jesus Camp (2006),Documentary|Drama,7,4.071428571428571,3.900467095085088
6001,"King of Comedy, The (1983)",Comedy|Drama,7,4.071428571428571,3.900467095085088
945,Top Hat (1935),Comedy|Musical|Romance,7,4.071428571428571,3.900467095085088
3365,"Searchers, The (1956)",Drama|Western,7,4.071428571428571,3.900467095085088
27801,Ong-Bak: The Thai Warrior (Ong Bak) (2003),Action|Thriller,12,4.0,3.9003113967233927
1956,Ordinary People (1980),Drama,12,4.0,3.9003113967233927
2731,"400 Blows, The (Les quatre cents coups) (1959)",Crime|Drama,12,4.0,3.9003113967233927
3260,Howards End (1992),Drama,12,4.0,3.9003113967233927
106100,Dallas Buyers Club (2013),Drama,17,3.9705882352941178,3.9002335475425443
1952,Midnight Cowboy (1969),Drama,22,3.9545454545454546,3.9001868380340357
80489,"Town, The (2010)",Crime|Drama|Thriller,22,3.9545454545454546,3.9001868380340357
441,Dazed and Confused (1993),Comedy,42,3.9285714285714284,3.9001037989077973
5225,And Your Mother Too (Y tu mamá también) (2001),Drama|Romance,21,3.9523809523809526,3.8960279562854536
1243,Rosencrantz and Guildenstern Are Dead (1990),Comedy|Drama,16,3.96875,3.8949826816237305
106782,"Wolf of Wall Street, The (2013)",Comedy|Crime|Drama,54,3.9166666666666665,3.8948187886114187
7022,Battle Royale (Batoru rowaiaru) (2000),Action|Drama|Horror|Thriller,30,3.933333333333333,3.894080937904572
1189,"Thin Blue Line, The (1988)",Documentary,11,4.0,3.8931907822036345
1218,"Killer, The (Die xue shuang xiong) (1989)",Action|Crime|Drama|Thriller,11,4.0,3.8931907822036345
1834,"Spanish Prisoner, The (1997)",Crime|Drama|Mystery|Thriller,11,4.0,3.8931907822036345
3062,"Longest Day, The (1962)",Action|Drama|War,11,4.0,3.8931907822036345
65261,Ponyo (Gake no ue no Ponyo) (2008),Adventure|Animation|Children|Fantasy,11,4.0,3.8931907822036345
91077,"Descendants, The (2011)",Comedy|Drama,11,4.0,3.8931907822036345
67255,"Girl with the Dragon Tattoo, The (Män som hatar kvinnor) (2009)",Crime|Drama|Mystery|Thriller,25,3.94,3.8930239625303886
2248,Say Anything... (1989),Comedy|Drama|Romance,39,3.923076923076923,3.89296835597264
1292,Being There (1979),Comedy|Drama,20,3.95,3.8915074326456907
7090,Hero (Ying xiong) (2002),Action|Adventure|Drama,38,3.9210526315789473,3.8903578280695337
3469,Inherit the Wind (1960),Drama,6,4.083333333333333,3.889407883427876
1594,In the Company of Men (1997),Comedy|Drama,6,4.083333333333333,3.889407883427876
1964,Klute (1971),Drama|Mystery,6,4.083333333333333,3.889407883427876
5039,Dragonslayer (1981),Action|Adventure|Fantasy,6,4.083333333333333,3.889407883427876
1361,Paradise Lost: The Child Murders at Robin Hood Hills (1996),Documentary,6,4.083333333333333,3.889407883427876
8207,"Day of the Jackal, The (1973)",Crime|Thriller,6,4.083333333333333,3.889407883427876
2971,All That Jazz (1979),Drama|Fantasy|Musical,6,4.083333333333333,3.889407883427876
714,Dead Man (1995),Drama|Mystery|Western,15,3.966666666666667,3.8891483861583827
86,White Squall (1996),Action|Adventure|Drama,15,3.966666666666667,3.8891483861583827
1845,Zero Effect (1998),Comedy|Mystery|Thriller,15,3.966666666666667,3.8891483861583827
1240,"Terminator, The (1984)",Action|Sci-Fi|Thriller,131,3.8969465648854964,3.888094559334708
2762,"Sixth Sense, The (1999)",Drama|Horror|Mystery,179,3.893854748603352,3.8873883019277518
88125,Harry Potter and the Deathly Hallows: Part 2 (2011),Action|Adventure|Drama|Fantasy|Mystery|IMAX,50,3.91,3.886880583978319
2917,Body Heat (1981),Crime|Thriller,10,4.0,3.8849746885269916
4235,Amores Perros (Love's a Bitch) (2000),Drama|Thriller,23,3.9347826086956523,3.884795036571188
7143,"Last Samurai, The (2003)",Action|Adventure|Drama|War,62,3.903225806451613,3.884687245397706
924,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi,109,3.8944954128440368,3.8839702763468833
4034,Traffic (2000),Crime|Drama|Thriller,70,3.9,3.883625629463711
166528,Rogue One: A Star Wars Story (2016),Action|Adventure|Fantasy|Sci-Fi,27,3.925925925925926,3.8834890316950297
122918,Guardians of the Galaxy 2 (2017),Action|Adventure|Sci-Fi,27,3.925925925925926,3.8834890316950297
1344,Cape Fear (1962),Crime|Drama|Thriller,14,3.9642857142857144,3.8826277029912286
5291,Rashomon (Rashômon) (1950),Crime|Drama|Mystery,18,3.9444444444444446,3.8811748071833754
55820,No Country for Old Men (2007),Crime|Drama,64,3.8984375,3.8806667306097147
3100,"River Runs Through It, A (1992)",Drama,22,3.9318181818181817,3.880186838034035
838,Emma (1996),Comedy|Drama|Romance,30,3.9166666666666665,3.8789294227530573
6402,Siam Sunset (1999),Comedy,1,5.0,3.8761677377127217
163386,Winnie the Pooh and the Day of Concern (1972),Animation,1,5.0,3.8761677377127217
86237,Connections (1978),Documentary,1,5.0,3.8761677377127217
147250,The Adventures of Sherlock Holmes and Doctor Watson,(no genres listed),1,5.0,3.8761677377127217
134109,Radio Day (2008),Comedy,1,5.0,3.8761677377127217
27704,Battle Royale 2: Requiem (Batoru rowaiaru II: Chinkonka) (2003),Action|Drama|Thriller|War,1,5.0,3.8761677377127217
27320,"Nine Lives of Tomas Katz, The (2000)",Comedy|Drama|Fantasy,1,5.0,3.8761677377127217
136341,Scooby-Doo! and the Samurai Sword (2009),Animation|Children|Comedy,1,5.0,3.8761677377127217
136353,Scooby-Doo! and the Loch Ness Monster (2004),Animation|Children|Comedy,1,5.0,3.8761677377127217
136355,Big Top Scooby-Doo! (2012),Animation|Children|Comedy,1,5.0,3.8761677377127217
83969,Down Argentine Way (1940),Comedy|Drama|Romance,1,5.0,3.8761677377127217
84273,Zeitgeist: Moving Forward (2011),Documentary,1,5.0,3.8761677377127217
84512,Girls About Town (1931),Comedy,1,5.0,3.8761677377127217
134796,Bitter Lake (2015),Documentary,1,5.0,3.8761677377127217
134847,Ghost Graduation (2012),Comedy,1,5.0,3.8761677377127217
27373,61* (2001),Drama,1,5.0,3.8761677377127217
4402,Dr. Goldfoot and the Bikini Machine (1965),Comedy,1,5.0,3.8761677377127217
6408,Animals are Beautiful People (1974),Comedy|Documentary,1,5.0,3.8761677377127217
86668,Louis Theroux: Law & Disorder (2008),Documentary,1,5.0,3.8761677377127217
86721,Idiots and Angels (2008),Animation|Drama|Fantasy,1,5.0,3.8761677377127217
121781,Stuart Little 3: Call of the Wild (2005),Animation|Children|Comedy|Fantasy,1,5.0,3.8761677377127217
122092,Guy X (2005),Comedy|War,1,5.0,3.8761677377127217
152711,Who Killed Chea Vichea? (2010),Documentary,1,5.0,3.8761677377127217
120130,Into the Forest of Fireflies' Light (2011),Animation|Drama|Fantasy,1,5.0,3.8761677377127217
120138,PK (2014),Comedy|Drama|Fantasy|Mystery|Romance,1,5.0,3.8761677377127217
138835,Return to Treasure Island (1988),Adventure|Animation|Comedy,1,5.0,3.8761677377127217
138966,Nasu: Summer in Andalusia (2003),Animation,1,5.0,3.8761677377127217
139640,Ooops! Noah is Gone... (2015),Animation,1,5.0,3.8761677377127217
93320,Trailer Park Boys (1999),Comedy|Crime,1,5.0,3.8761677377127217
76091,Mother (Madeo) (2009),Crime|Drama|Mystery|Thriller,1,5.0,3.8761677377127217
77846,12 Angry Men (1997),Crime|Drama,1,5.0,3.8761677377127217
2196,Knock Off (1998),Action,1,5.0,3.8761677377127217
93008,"Very Potter Sequel, A (2010)",Comedy|Musical,1,5.0,3.8761677377127217
93022,Miss Nobody (2010),Comedy|Crime,1,5.0,3.8761677377127217
148,"Awfully Big Adventure, An (1995)",Drama,1,5.0,3.8761677377127217
136503,Tom and Jerry: Shiver Me Whiskers (2006),Animation|Children|Comedy,1,5.0,3.8761677377127217
136556,Kung Fu Panda: Secrets of the Masters (2011),Animation|Children,1,5.0,3.8761677377127217
136834,The Eye: Infinity (2005),Horror,1,5.0,3.8761677377127217
136850,Villain (1971),Crime|Drama|Thriller,1,5.0,3.8761677377127217
73822,Meantime (1984),Comedy|Drama,1,5.0,3.8761677377127217
174551,Obsession (1965),Comedy,1,5.0,3.8761677377127217
175293,Gena the Crocodile (1969),Animation|Children,1,5.0,3.8761677377127217
175387,On the Trail of the Bremen Town Musicians (1973),Adventure|Animation|Children,1,5.0,3.8761677377127217
175397,"In the blue sea, in the white foam. (1984)",Animation|Children|Fantasy,1,5.0,3.8761677377127217
175431,Bobik Visiting Barbos (1977),Animation|Comedy,1,5.0,3.8761677377127217
5888,Brother (Brat) (1997),Crime|Drama,1,5.0,3.8761677377127217
74226,"Dream of Light (a.k.a. Quince Tree Sun, The) (Sol del membrillo, El) (1992)",Documentary|Drama,1,5.0,3.8761677377127217
5889,"Cruel Romance, A (Zhestokij Romans) (1984)",Drama|Romance,1,5.0,3.8761677377127217
176601,Black Mirror,(no genres listed),1,5.0,3.8761677377127217
138632,Tokyo Tribe (2014),Action|Crime|Drama|Sci-Fi,1,5.0,3.8761677377127217
151769,Three from Prostokvashino (1978),Animation,1,5.0,3.8761677377127217
495,In the Realm of the Senses (Ai no corrida) (1976),Drama,1,5.0,3.8761677377127217
496,What Happened Was... (1994),Comedy|Drama|Romance|Thriller,1,5.0,3.8761677377127217
8580,Into the Woods (1991),Adventure|Comedy|Fantasy|Musical,1,5.0,3.8761677377127217
118270,Hellbenders (2012),Comedy|Horror|Thriller,1,5.0,3.8761677377127217
156025,Ice Age: The Great Egg-Scapade (2016),Adventure|Animation|Children|Comedy,1,5.0,3.8761677377127217
5088,"Going Places (Valseuses, Les) (1974)",Comedy|Crime|Drama,1,5.0,3.8761677377127217
5059,Little Dieter Needs to Fly (1997),Documentary,1,5.0,3.8761677377127217
8238,Little Murders (1971),Comedy|Crime,1,5.0,3.8761677377127217
117531,Watermark (2014),Documentary,1,5.0,3.8761677377127217
50999,"Ugly Duckling and Me!, The (2006)",Animation|Comedy,1,5.0,3.8761677377127217
3687,Light Years (Gandahar) (1988),Adventure|Animation|Fantasy|Sci-Fi,1,5.0,3.8761677377127217
1310,Hype! (1996),Documentary,1,5.0,3.8761677377127217
132333,Seve (2014),Documentary|Drama,1,5.0,3.8761677377127217
31522,"Marriage of Maria Braun, The (Ehe der Maria Braun, Die) (1979)",Drama,1,5.0,3.8761677377127217
130970,George Carlin: Life Is Worth Losing (2005),Comedy,1,5.0,3.8761677377127217
173963,Empties (2007),Comedy,1,5.0,3.8761677377127217
72142,Love Exposure (Ai No Mukidashi) (2008),Action|Comedy|Drama|Romance,1,5.0,3.8761677377127217
95149,Superman/Batman: Public Enemies (2009),Action|Animation|Fantasy,1,5.0,3.8761677377127217
95175,Front of the Class (2008),Drama,1,5.0,3.8761677377127217
179133,Loving Vincent (2017),Animation|Crime|Drama,1,5.0,3.8761677377127217
2512,"Ballad of Narayama, The (Narayama bushiko) (1983)",Drama,1,5.0,3.8761677377127217
82744,Faster (2010),Action|Crime|Drama,1,5.0,3.8761677377127217
26928,"Summer's Tale, A (Conte d'été) (1996)",Comedy|Drama|Romance,1,5.0,3.8761677377127217
4495,Crossing Delancey (1988),Comedy|Romance,1,5.0,3.8761677377127217
4454,More (1998),Animation|Drama|Sci-Fi|IMAX,1,5.0,3.8761677377127217
6835,Alien Contamination (1980),Action|Horror|Sci-Fi,1,5.0,3.8761677377127217
179135,Blue Planet II (2017),Documentary,1,5.0,3.8761677377127217
6021,"American Friend, The (Amerikanische Freund, Der) (1977)",Crime|Drama|Mystery|Thriller,1,5.0,3.8761677377127217
92494,Dylan Moran: Monster (2004),Comedy|Documentary,1,5.0,3.8761677377127217
136359,Scooby-Doo Goes Hollywood (1979),Animation|Children|Comedy,1,5.0,3.8761677377127217
876,Supercop 2 (Project S) (Chao ji ji hua) (1993),Action|Comedy|Crime|Thriller,1,5.0,3.8761677377127217
27751,'Salem's Lot (2004),Drama|Horror|Mystery|Thriller,1,5.0,3.8761677377127217
26849,"Stand, The (1994)",Adventure|Drama|Fantasy|Horror|Sci-Fi,1,5.0,3.8761677377127217
72692,Mickey's Once Upon a Christmas (1999),Animation|Comedy|Fantasy,1,5.0,3.8761677377127217
94810,Eva (2011),Drama|Fantasy|Sci-Fi,1,5.0,3.8761677377127217
26840,Sonatine (Sonachine) (1993),Action|Comedy|Crime|Drama,1,5.0,3.8761677377127217
131237,What Men Talk About (2010),Comedy,1,5.0,3.8761677377127217
70451,Max Manus (2008),Action|Drama|War,1,5.0,3.8761677377127217
95311,Presto (2008),Animation|Children|Comedy|Fantasy,1,5.0,3.8761677377127217
130978,Love and Pigeons (1985),Comedy|Romance,1,5.0,3.8761677377127217
131098,Saving Santa (2013),Animation|Children|Comedy,1,5.0,3.8761677377127217
131130,Tom and Jerry: A Nutcracker Tale (2007),Animation|Comedy,1,5.0,3.8761677377127217
26587,"Decalogue, The (Dekalog) (1989)",Crime|Drama|Romance,1,5.0,3.8761677377127217
140133,Hollywood Chainsaw Hookers (1988),Comedy|Horror,1,5.0,3.8761677377127217
2824,On the Ropes (1999),Documentary|Drama,1,5.0,3.8761677377127217
71268,Tyler Perry's I Can Do Bad All by Myself (2009),Comedy|Drama,1,5.0,3.8761677377127217
173351,Wow! A Talking Fish! (1983),Animation|Children|Comedy|Fantasy,1,5.0,3.8761677377127217
173355,Travels of an Ant (1983),Animation,1,5.0,3.8761677377127217
173619,Fugitives (1986),Comedy|Crime,1,5.0,3.8761677377127217
131610,Willy/Milly (1986),Comedy|Fantasy,1,5.0,3.8761677377127217
131724,The Jinx: The Life and Deaths of Robert Durst (2015),Documentary,1,5.0,3.8761677377127217
132153,Buzzard (2015),Comedy|Drama|Horror,1,5.0,3.8761677377127217
172875,A Detective Story (2003),Animation|Sci-Fi,1,5.0,3.8761677377127217
172909,Cheburashka (1971),Animation,1,5.0,3.8761677377127217
140265,George Carlin: Jammin' in New York (1992),Comedy,1,5.0,3.8761677377127217
129514,George Carlin: It's Bad for Ya! (2008),Comedy,1,5.0,3.8761677377127217
4180,Reform School Girls (1986),Action|Drama,1,5.0,3.8761677377127217
2075,Mephisto (1981),Drama|War,1,5.0,3.8761677377127217
96430,"Odd Life of Timothy Green, The (2012)",Comedy|Drama|Fantasy,1,5.0,3.8761677377127217
96608,Runaway Brain (1995) ,Animation|Comedy|Sci-Fi,1,5.0,3.8761677377127217
69469,Garfield's Pet Force (2009),Animation,1,5.0,3.8761677377127217
95843,Goodbye Charlie (1964),Comedy|Fantasy|Romance,1,5.0,3.8761677377127217
69860,Eichmann (2007),Drama|War,1,5.0,3.8761677377127217
33138,Palindromes (2004),Adventure|Comedy|Drama,1,5.0,3.8761677377127217
4116,Hollywood Shuffle (1987),Comedy,1,5.0,3.8761677377127217
4135,"Monster Squad, The (1987)",Adventure|Comedy|Horror,1,5.0,3.8761677377127217
140627,Battle For Sevastopol (2015),Drama|Romance|War,1,5.0,3.8761677377127217
96832,Holy Motors (2012),Drama|Fantasy|Musical|Mystery|Sci-Fi,1,5.0,3.8761677377127217
96935,My Left Eye Sees Ghosts (Ngo joh aan gin diy gwai) (2002),Comedy|Fantasy|Romance,1,5.0,3.8761677377127217
172577,Last Year's Snow Was Falling (1983),Animation|Children|Comedy|Fantasy,1,5.0,3.8761677377127217
172583,Investigation Held by Kolobki (1986),Animation,1,5.0,3.8761677377127217
172585,Karlson Returns (1970),Adventure|Animation|Children,1,5.0,3.8761677377127217
172587,Vacations in Prostokvashino (1980),Animation,1,5.0,3.8761677377127217
172589,Winter in Prostokvashino (1984),Animation,1,5.0,3.8761677377127217
172637,Priklyucheniya Kapitana Vrungelya (1979),Action|Adventure|Animation|Comedy,1,5.0,3.8761677377127217
172705,Tickling Giants (2017),Documentary,1,5.0,3.8761677377127217
172793,Vovka in the Kingdom of Far Far Away (1965),Adventure|Animation|Children|Fantasy,1,5.0,3.8761677377127217
26366,Harlan County U.S.A. (1976),Documentary,1,5.0,3.8761677377127217
26401,Last Hurrah for Chivalry (Hao xia) (1979),Action|Drama,1,5.0,3.8761677377127217
33649,Saving Face (2004),Comedy|Drama|Romance,1,5.0,3.8761677377127217
34312,"Calcium Kid, The (2004)",Comedy,1,5.0,3.8761677377127217
6983,Jane Eyre (1944),Drama|Romance,1,5.0,3.8761677377127217
2969,"Man and a Woman, A (Un homme et une femme) (1966)",Drama|Romance,1,5.0,3.8761677377127217
2972,Red Sorghum (Hong gao liang) (1987),Drama|War,1,5.0,3.8761677377127217
69211,Boy Eats Girl (2005),Comedy|Horror,1,5.0,3.8761677377127217
128914,Tom Segura: Completely Normal (2014),Comedy,1,5.0,3.8761677377127217
124404,"Snowflake, the White Gorilla (2011)",Adventure|Animation|Children|Comedy,1,5.0,3.8761677377127217
124851,Delirium (2014),Adventure|Romance|Sci-Fi,1,5.0,3.8761677377127217
3678,"Man with the Golden Arm, The (1955)",Drama,1,5.0,3.8761677377127217
158027,SORI: Voice from the Heart (2016),Drama|Sci-Fi,1,5.0,3.8761677377127217
467,Live Nude Girls (1995),Comedy,1,5.0,3.8761677377127217
158398,World of Glory (1991),Comedy,1,5.0,3.8761677377127217
158882,All Yours (2016),Comedy|Drama|Romance,1,5.0,3.8761677377127217
115727,Crippled Avengers (Can que) (Return of the 5 Deadly Venoms) (1981),Action|Adventure,1,5.0,3.8761677377127217
3637,Vagabond (Sans toit ni loi) (1985),Drama,1,5.0,3.8761677377127217
5723,Continental Divide (1981),Comedy|Romance,1,5.0,3.8761677377127217
5745,"Four Seasons, The (1981)",Comedy|Drama,1,5.0,3.8761677377127217
128087,Trinity and Sartana Are Coming (1972),Comedy|Western,1,5.0,3.8761677377127217
141816,12 Chairs (1976),Adventure|Comedy,1,5.0,3.8761677377127217
141928,Bloodsucking Bastards (2015),Comedy|Horror,1,5.0,3.8761677377127217
142020,Oscar (1967),Comedy,1,5.0,3.8761677377127217
26147,"Thousand Clowns, A (1965)",Comedy|Drama|Romance,1,5.0,3.8761677377127217
7071,"Woman Under the Influence, A (1974)",Drama,1,5.0,3.8761677377127217
67618,Strictly Sexual (2008),Comedy|Drama|Romance,1,5.0,3.8761677377127217
99636,English Vinglish (2012),Comedy|Drama,1,5.0,3.8761677377127217
5746,Galaxy of Terror (Quest) (1981),Action|Horror|Mystery|Sci-Fi,1,5.0,3.8761677377127217
171749,Death Note: Desu nôto (2006–2007),(no genres listed),1,5.0,3.8761677377127217
26350,"Passenger, The (Professione: reporter) (1975)",Drama,1,5.0,3.8761677377127217
100906,Maniac Cop 2 (1990),Action|Horror|Thriller,1,5.0,3.8761677377127217
6611,Umberto D. (1952),Drama,1,5.0,3.8761677377127217
3073,"Sandpiper, The (1965)",Drama|Romance,1,5.0,3.8761677377127217
170597,A Plasticine Crow (1981),Animation,1,5.0,3.8761677377127217
26169,Branded to Kill (Koroshi no rakuin) (1967),Action|Crime|Drama,1,5.0,3.8761677377127217
7096,Rivers and Tides (2001),Documentary,1,5.0,3.8761677377127217
170777,There Once Was a Dog (1982),Animation|Children|Comedy,1,5.0,3.8761677377127217
64499,Che: Part One (2008),Drama|War,1,5.0,3.8761677377127217
64501,Che: Part Two (2008),Drama|War,1,5.0,3.8761677377127217
142444,The Editor (2015),Comedy|Horror|Mystery,1,5.0,3.8761677377127217
141718,Deathgasm (2015),Comedy|Horror,1,5.0,3.8761677377127217
1140,Entertaining Angels: The Dorothy Day Story (1996),Drama,1,5.0,3.8761677377127217
40491,"Match Factory Girl, The (Tulitikkutehtaan tyttö) (1990)",Comedy|Drama,1,5.0,3.8761677377127217
7122,King of Hearts (1966),Comedy|Drama|War,1,5.0,3.8761677377127217
5607,"Son of the Bride (Hijo de la novia, El) (2001)",Comedy|Drama,1,5.0,3.8761677377127217
102084,Justice League: Doom (2012) ,Action|Animation|Fantasy,1,5.0,3.8761677377127217
3086,Babes in Toyland (1934),Children|Comedy|Fantasy|Musical,1,5.0,3.8761677377127217
3096,My Man Godfrey (1957),Comedy,1,5.0,3.8761677377127217
100556,"Act of Killing, The (2012)",Documentary,1,5.0,3.8761677377127217
114265,Laggies (2014),Comedy|Romance,1,5.0,3.8761677377127217
149350,Lumberjack Man (2015),Comedy|Horror,1,5.0,3.8761677377127217
149508,Spellbound (2011),Comedy|Romance,1,5.0,3.8761677377127217
149566,Unicorn City (2012),Comedy|Romance,1,5.0,3.8761677377127217
150554,The Love Bug (1997),Adventure|Children|Comedy|Fantasy,1,5.0,3.8761677377127217
53280,"Breed, The (2006)",Horror|Thriller,1,5.0,3.8761677377127217
53355,Sun Alley (Sonnenallee) (1999),Comedy|Romance,1,5.0,3.8761677377127217
53578,"Valet, The (La doublure) (2006)",Comedy,1,5.0,3.8761677377127217
159811,The Bremen Town Musicians (1969),Animation|Drama|Fantasy,1,5.0,3.8761677377127217
157775,Tenchi Muyô! In Love (1996),Animation|Comedy,1,5.0,3.8761677377127217
113829,"One I Love, The (2014)",Comedy|Drama|Romance,1,5.0,3.8761677377127217
3567,Bossa Nova (2000),Comedy|Drama|Romance,1,5.0,3.8761677377127217
3531,All the Vermeers in New York (1990),Comedy|Drama|Romance,1,5.0,3.8761677377127217
167064,I Am Not Your Negro (2017),Documentary,1,5.0,3.8761677377127217
5513,Martin Lawrence Live: Runteldat (2002),Comedy|Documentary,1,5.0,3.8761677377127217
143511,Human (2015),Documentary,1,5.0,3.8761677377127217
143559,L.A. Slasher (2015),Comedy|Crime|Fantasy,1,5.0,3.8761677377127217
633,Denise Calls Up (1995),Comedy,1,5.0,3.8761677377127217
25906,Mr. Skeffington (1944),Drama|Romance,1,5.0,3.8761677377127217
25947,Unfaithfully Yours (1948),Comedy,1,5.0,3.8761677377127217
5490,The Big Bus (1976),Action|Comedy,1,5.0,3.8761677377127217
103602,Craig Ferguson: I'm Here To Help (2013),Comedy|Documentary,1,5.0,3.8761677377127217
5537,Satin Rouge (2002),Drama|Musical,1,5.0,3.8761677377127217
102217,Bill Hicks: Revelations (1993),Comedy,1,5.0,3.8761677377127217
3303,Black Tar Heroin: The Dark End of the Street (2000),Documentary,1,5.0,3.8761677377127217
26073,"Human Condition III, The (Ningen no joken III) (1961)",Drama|War,1,5.0,3.8761677377127217
26078,Advise and Consent (1962),Drama,1,5.0,3.8761677377127217
626,"Thin Line Between Love and Hate, A (1996)",Comedy,1,5.0,3.8761677377127217
145994,Formula of Love (1984),Comedy,1,5.0,3.8761677377127217
165959,Alesha Popovich and Tugarin the Dragon (2004),Animation|Comedy|Drama,1,5.0,3.8761677377127217
166183,Junior and Karlson (1968),Adventure|Animation|Children,1,5.0,3.8761677377127217
5468,20 Million Miles to Earth (1957),Sci-Fi,1,5.0,3.8761677377127217
59814,Ex Drummer (2007),Comedy|Crime|Drama|Horror,1,5.0,3.8761677377127217
